video_id,playlist,title,transcribed,length,caption_id
SSFwY7-_-fc,11_days,Selecting the Right Saltwater Tank Size and Location Will Define Your Success.,False,0:30:44,AUieDaaDtzjvAp1DWwZwNkcBXyjYpP_B2b2EesBWfRGQr_jgtsM
ID7cgKVW3Dc,11_days,The Best Aquarium Sump Design Prioritizes Function Over Form... Bonus Points if It’s Future Proof.,False,0:26:22,AUieDaaUY2bfi9F9sn8iEc9uLV5XVFOxVXUbhcR_2KgE5wNhIXw
LDDYbAfSYNA,11_days,"Everything Breaks, Faster in a Corrosive Environment. Plan For It Rather Than React to It.",False,0:54:45,AUieDaaWzkgN6WO3vM-EUNvGx10ngF7H7JSZWVlNaA9dSQ5FSwU
I7P1ad1QGI0,11_days,"The Best Return Pump & Plumbing Option Is a Leak & Kink Proof, Failure Resistant, Approach.",False,0:26:39,AUieDaYGPi3PRDb0h1UXRHvC0yFsYaIzHw668jiSJM0yjrjAFaY
0YoE5AOKYWg,11_days,Clean Saltwater Aquarium Gear Wiring Is Synonymous With Safe.,False,0:34:31,AUieDaYWlyWRm2QWxaRbJM7XYXm0jSImbaaGUjDTRYqbV0BArkw
6UF9yjKgpLA,11_days,"We’re Not Maintaining a Reef Tank, We’re Maintaining Water. Reef Tanks Come From Doing That Well.",False,0:51:57,AUieDaZd2XYav8dgEtiody2wRSMWYvENI4jilcywLMAPo0rCF7U
wK0DB52SiGg,11_days,Your Heater Will Die and Your Reef Tank Along With It... Unless You Chose to a Different Path.,False,0:38:36,AUieDabbDwl9C2asBFYQKNhRKUQ_Oj3osN0Hm3ZqM4FAbfxw30I
LqMccFbdO9U,11_days,Water Flow Is the Blood of Your Reef Tank. Delivering & Removing Most of What Corals Need to Live.,False,0:43:38,AUieDaaSCLrXkxmdqyPe9w8l6bhJAzP1zZiqBhS5sV0RaO3myfI
PKXf1axq-TY,11_days,Rock Choice for Your Reef Tank Will Define Your Journey. Get the Right Tool for the Right Job.,False,0:52:16,AUieDabpJbki62HVaOODy028O7oEbkpMu9HweqFbj8WchIAwqfU
u8xD9nCvaQs,11_days,An Aquascape Is for Our Eyes. A Habitat Is About Caring for Our Pets... You Can Have Both.,False,0:55:01,AUieDabb3o1dhJDT8zUFsdpOcB3COmtEgukZHFeS9EcxBq4UpaM
tFfwdURtXwg,11_days,Sand in Your Saltwater Tank Is Beautiful Problem... Prioritize What Matters Most to You.,False,0:26:18,AUieDabWtVuycahYI1_PhPrMTWGd5RcUC1YTas0uhLVwAWO10b4
zSppnm_ph7E,11_days,"Ammonia in a Saltwater Aquarium Matters, Then It Doesn’t...Except When It Does.",False,0:17:08,AUieDaYSyeAdhll0pTTn50zVVsdoKYsfjh9uclznex8VH7ExMbA
6KDgAFYoAvg,11_days,Embrace That Parasites & Disease Are in Your Reef Tank. A UV Sterilizer Will Be Why It Won't Matter.,False,1:09:58,AUieDaZvhw6DgZjp5SUbEwlGmvDRFan6BuA7IrzQOyL5XV8dlpc
icwaDpKzA9Y,11_days,"Saltwater Fish Adapt to Most Environments, but They’re Also Sensitive Creatures. Gradual Is the Key.",False,0:32:44,AUieDaZcGoMH3LXsqInVNY6vw2d-FYbcPjLjrFl2VhxJvTmIDq4
hKLuBKKre6c,11_days,The Best ATO’s Embrace That Valves and Sensors Have a High Failure Rate in Saltwater Aquariums.,False,0:36:17,AUieDaZXKY0szE1TjLNHz60gU8NC3BuXo0J3OPbVJbJ2KG9zMgs
XmlBer_sAdQ,11_days,"From 2 Fish to 20 Fish, Good Skimmers Grow With You. The Best Skimmers Boost Coral Growth +50%.",False,0:51:38,AUieDaYCTti1aEGtpiFGrHnGpxv1Kpofh-4TpsQ7eD8F2JGWpYY
0w39VMvaJgE,11_days,There Is a Direct Connection Between the Sun and the Best Performing Reef Tank Lighting Sources.,False,0:28:30,AUieDaaDdQ6DwYufbj5tSSpp5NIgsMRIKFurfzH79T08S7_EWEI
PSxAR78KG2o,11_days,T5 Lighting Is Ideal for Reef Tank Biology & Replicating the Sky... But It Is Not the Future.,False,0:26:44,AUieDaa7wtt507nGRyCvx2G756okTYxdceCsLuj0UizGWZKvcqg
Ry_dcXlu42Q,11_days,"Metal Halides Are Awesome, but Already Dead for Nearly Every Application in Nearly Every Industry.",False,0:16:10,AUieDaagkqZx5Mn8-4ilFLrpGHYPrzjdwt6AWfQq_IqcYU6OZlA
IBhGHWtRT2E,11_days,"Reef Tank LED Lighting Are the Solution, but We’re Making Something So Easy... Hard.",False,0:48:09,AUieDabSZvgBtv0bEsQ-faDRm81zbdX8TBHm9iTXafulZNSDPRM
3eAAhBI9lBA,11_days,"A Reef Tank Lighting Option That Emulates the Sky, Sun & Shimmer Is Elusive. Even Nature Has Hybrid.",False,0:19:15,AUieDabnLXzjtf8pAKGADKM10eRs24NYrq3XmBSIO5nzdbuLqvI
YTWrR632IFU,11_days,A Saltwater Aquarium Clean up Crew Is So Much More Than Snails and Crabs!,False,0:22:13,AUieDaYzrpVYBgVYpjbk0nEnMCwiNrRNnOVW-vgy1NDS2AdCIL8
qB3g6ayUCEM,11_days,Saltwater Aquarium Filtration: Manual Fleece Filter Rollers Are the Future.,False,0:26:35,AUieDaaE9_StklTSxoZ2xDEfDJDKVhsjViINZ3uSA71gGch2Yic
enSHZhtRTpo,11_days,Bacteria in a Bottle Just Might Be the Next Frontier for a Cleaner Reef Tank.,False,0:28:16,AUieDaZAFE5FoWMUryNraPnEZ8dtUdq_jFT79sSbcppeMobPw-k
5_S1y4fRItw,11_days,"A Refugium Is the Easiest Way to Solve Nutrient Issues in a Saltwater Tank. Lights, Chaeto, Done!",False,0:27:34,AUieDab1aODqj9wGr3jztIgyAhcNtitp_fWB-Mi2bIMCipwdDew
Pv7fNaFhuMo,11_days,"Ozone & Reef Tanks: Its Like Running Carbon 24/7, but the Best Way to Implement Is Still Not Clear.",False,0:19:41,AUieDaYDWOnwpUCiGPy7hIEKhCWYaK5A0l3tCT0Oxbv8yTWSmOI
fAmoChui3IY,11_days,The Best Reef Tank Chemistry Solution Addresses More Than Only Calcium & Alkalinity.,False,1:34:07,AUieDaY06LwF9QAhJBKkcw1QJMsxgczjxdrmcRv9TuAJEwQwPqc
hTQI6z7jEfw,11_days,7.8 pH Is a Bad Move. Embracing Reef Tank Acidification (RTA) Is the Right Move!,False,2:20:56,AUieDaY2sb7tb0opimos1hHJ3LqTlffGRlTMZ40QQSUUK5pJ97A
eqmAjkbCsgQ,11_days,Kalkwasser Is the Most Under Appreciated Reef Tank Additive There Is.,False,1:11:38,AUieDaZt6ekwLn7lxjrazQqh2j0pa0c6wJHWyj8a5QCXM8NjhGE
_mlwJCvwNn4,11_days,2 Part Is By Far the Most Versatile Calcium & Alkalinity Solution for Almost Every Single Reef Tank.,False,1:30:23,AUieDabrL86SpnphuC55pbiCAFa_8lcUUfVNeho7VbZlQqLIdic
pqTuQDzjlv4,biome,How 15 Answers Changed the Way I Look at My Tank Forever! 10 Months of Biome Cycling 12 Aquariums.,False,1:14:48,AUieDaYjCR27DVklll2Iayzlsb0LsJ5ipyK6pkp1Lag5pCczSDo
nAXkiz01ebE,biome,Ep: 1 How to Avoid the Ugly Stage? BRStv Investigates the Biome Cycle and Reef Aquariums.,False,0:02:28,AUieDaZDFBvrY19mbgpC8JhPHVJE5C_HyExKD_4BPpgS2HcqOVc
4Uz7YwrwV_4,biome,Ep 2: What Are the Five Uglies in the Ugly Stage? Can We Biome Cycle Our Way Around Them?,False,0:12:48,AUieDabUSn1Pc2x7nJGDmCZHm0jUmIrStpOrN0rxYvZf7OpnQIw
DLb5AUcNUpw,biome,Ep 3: Meet the 12 Tanks. Each a Totally Different Approach to Beating the Uglies and Cycling a Tank.,False,0:08:51,AUieDaaqGeUdbNcTK1mCudjiytnngoLgOH8NNkK8jZN0JHne7F0
9Q_sh42NNd8,biome,Ep 4: Can AquaBiomics eDNA Aquarium Testing Help Us Find the Perfect Biome Cycle?,False,0:11:04,AUieDaZF_Go-a_Oz7gCNKNsIkZvpqeg-iRsKrP0N2A7hJDlXaU0
WEfzSdUQMBg,biome,Ep: 5 Best Biome Cycle? Ocean Direct Live Sand vs. Indo Live Rock vs. Marco Rock vs. Aquarium Sand.,False,0:22:18,AUieDaaSdJmtM5pZFKHrxe_vNUnj0Q0-GHdTQJgt1qi5C42alYo
eAv2YWHY4Nk,biome,Ep:6 Best Biome Cycle? Insta Coral vs. Aquarium Rock vs. Dark Rubble vs. 100% Water From the BRS160,False,0:15:39,AUieDaa0v4DZDCnyqxRXlT6PkP2QwsEWg7WWMYl6bqPD2EOolcw
CN19TXDc_i8,biome,Ep: 7 Best Biome Cycle? Aquaforest Life Source vs. Real Reef vs. Gulf Rock vs. MarinePure Brick,False,0:13:49,AUieDaaXvI3oG_tt-zWCQu6Q9LW1F230QMV-lcGXXYGTL4Ara0k
JUawH9t4VH8,biome,Ep: 8 Biome Cycle Phase 2...Which of the 12 Test Aquariums Will Beat ALL of the Uglies?,False,0:34:20,AUieDaY2ik_9BJv65jQg2d8h5HQDB7VEG-gMBM3pPWdgAAbCA_k
3OszX4wFKL8,biome,EP: 9 The Best Way to Wipe Out Reef Tank Uglies.. Can Copepods Solve the Problem Before They Start?,False,0:13:01,AUieDaZ-ygWyOjKR8eseMkfpOcu-F73gavWRn2lH0iYcpTlrgEk
fmBu5QeglnQ,biome,How to Take Everything We Learned From the Biome Cycle Experiment & Change the Future of Reefing!,False,0:07:23,AUieDaaXd6-b9W_n5aSPz6gfRtAUwQCzTRB8WeDJ2mEh8pReSUs
O4qjDdSgrFA,interviews,Tough Questions for Than & Tidal Gardens.,False,1:06:49,AUieDaavuK9Dw_Lx7hNrjOuYRNk7mVjUIt4ieGcFDQCn_o1fLuE
3OmI1WNanjA,interviews,Week 10: 17 Questions For Success With Clams in Your Reef Tank! John Bui | Clam Mania,False,0:50:49,AUieDaYwPM_RCHTVDTZaFQ4O5pRUXYNwWjdGPaCkri-RM3mu_mk
uaOzQj6xamU,interviews,Down and Dirty Reef Keeping - All of The Gadgets Are Just Sales. 52SE | Special Guest Josh Earel,False,1:45:55,AUieDaa1zj7qnlXrC4Wdpd7xdMxIzKQNs-DO7vMW5dn6s9FriLw
1qhAoV8WVpo,interviews,What Are the Characteristics of the Best Reef Tanks? | 52SE,False,0:42:24,AUieDabxOU5yoWurH7IkQ6wJHeUJ_xh37CNP8nm3LA30r9t42sM
wVre1ne2t4Q,interviews,Joe Shares Coral Farm Lessons That Make for a Better Home Reef Tank! | 52SE,False,1:04:34,AUieDaa3sw3kb06ZgwYN8dhLbC5Oj0jK6aTZAHERKYS3aWDBY6k
Lj1PZvFGcZI,interviews,Crafting the Ideal Reef Habitat: Aquascaping Secrets With Joe Caparatta | 52SE,False,1:02:11,AUieDaanmJzNqfgIB2oeVLvrIvCts_QkfH8EZin1zTWyZNaMFe0
nWJ6JGl4s8g,interviews,Howard Shows Off a New Aquarium System From Maxspect... With Everything You Need!,False,0:08:04,AUieDaZwZJrsuLhUdGRBsl4sj0Zp5Ni8xnfih0NOiqIL1qULLBk
sLIq7CeXluk,interviews,Elliot Shares Why These 15 Saltwater Fish Are Expert Only... Or Not!,False,0:42:33,AUieDaYvwsz3CImsU-h584h3mExsD101a2J93IfkQ2wXPsZRGHo
AQb101MTRq4,interviews,Dreaming Of Going BIG? Than Shares His Wisdom on Large Reef Tanks!,False,0:32:33,AUieDaazpDjb84R55MRQDw04d6xXpMRp4xzlDK8sf01EC_xCKcU
Id88W8UF3IA,interviews,What Can a Maxspect Gyre Do for Your Reef Tank’s Flow?!,False,0:33:11,AUieDabABtqBOZezHMKp0J5EbbZwvoWb9NIpvuvpzmZm4zwqGSA
tWKkbUnsHrA,interviews,Tank Treatments vs Biological Control... Treat Reef Tank Issues Like a Pro!,False,0:56:59,AUieDaaYd93VN6d8-Hq_cLo3JHuAaTEacr6-BPrvf_fdUAhlGn4
w-reVKIynKI,interviews,Vic’s Top 10 Coral Parasites & How to Deal With Them!,False,0:49:34,AUieDaaC3BrTop863GTA-WnQZTMFzdD9GoDarTL28G3_yIeU4PE
d3_3tSxKTIY,interviews,Than Shares How Tidal Gardens Experiments in Their Coral Greenhouse!,False,0:24:33,AUieDaYBdWtQ0ANyXG9OH19zEzQl-mWMpy1MRU7IoxZuFgLkk4U
h_mctoD-Y1k,interviews,Howard Shares Maxspect’s Approach to Reef Tank Lighting!,False,0:30:25,AUieDabDeZIerbxjjeMCXaijIi3VprJCMuyFmqo1XO1yFMPOcwc
-m5wPnvyGSc,interviews,8 Ways to Build Your Frag Tank Like a PRO!,False,0:49:15,AUieDaak2pze68WPTFOr99s3Z0H0G-anF8Sd9kbZRGnDoq4bNig
nzX6DbHRHXk,interviews,Successfully Add Saltwater Fish to Your Reef With an Isolation Box!,False,0:21:17,AUieDablcgcylfxR7m8ivGVQmdyiqVJ_2pqoA-9ImePVu5xcOxI
OnCCXGFaoNE,interviews,Maxspect Is Changing the Way Reefers Look At Protein Skimmers!,False,0:34:29,AUieDabyiHlworguKYSceH-nXS6gK0WhiRAr9mIfOVZ1BXTX4NM
j0NN3CTNTQU,interviews,"Would You Use Any of This ""Old School"" Tech on YOUR Reef Tank?!",False,0:52:18,AUieDabOC0t589U7kVrskIKm2trmA10kQKe2JaaxQTpn6-_Elso
auTF6kvBpg4,interviews,"5 Characteristics of a Healthy, PERFECT Saltwater Fish!",False,0:20:54,AUieDaZ_hQ8Gd0mPIc-HQbdA_QqgBzSFSVphVf-C-v7s58Bfcp0
XdQjm0z9E0c,interviews,Than Shares 7 Things Reefers Think Are True... But Aren’t!,False,0:41:09,AUieDab4r69EpQmVPAemRkJ5Y_TdaVC8bpJgf6DeiVrNp3_Fvok
qRlIh7ZmA-Y,interviews,Two Pumps in One? Why the Turbine Duo Is the Most Versatile Aquarium Pump Around!,False,0:15:27,AUieDabzPou2NLfM8OPpq8NgUT9a9mRL0jl4J6xoS9qsl_r3aKU
kuiS6Tj3Ok0,interviews,10 Things Lou Ekus Wishes EVERY Reefer Understood About Calcium & Alkalinity!,False,0:39:01,AUieDaZW3iXwkU_tlH6TIsCpP6Lnf2KjTr6IMAC7XAGelUhrAxE
WLBAhzSR6yo,interviews,Top 10 Saltwater Fish Keeping Tricks That the PROS Use!,False,0:54:00,AUieDabbB5G_M9gWRmBzxYh4COcZhIl4gH_OFU4YYKtYXusowjc
CQlsZQOtBi8,interviews,Saltwater Aquarium Beginners CAN Overcome Information Overload!,False,0:43:00,AUieDaZP7bsDHvK2l1kEA4BoeVZn6FiwesCqR0dplEO_YTAdLaE
ZO1MYNZbWmY,interviews,"Glue, Tweezers & More... How Can Maxspect’s Coral Fragging Tools Change the Game?",False,0:24:21,AUieDaa5GUgpwgwxlC42bM5V2K6VQf3A_rGSuL9ZaNTlX8Wp0z8
QZK6oruHUN4,interviews,Lou Ekus Shares His Knowledge on Carbon Dosing Our Reef Tanks!,False,0:52:37,AUieDab5iX5v0KSpo2hd0Yuzqfg63iiPSqlpX7QMLWrusnC4Ypg
H_TbxcURoGE,interviews,Victor Shares His Top 10 Most Useful Reef Tank Critters!,False,0:27:00,AUieDaa8cMkMh4XLqdL_dP1pDwKy_BsddpIf9D0VXhtZ4W5OFhA
b4HzJwBZmrM,interviews,Than Shares 8 Reef Tank Themes to Take You Beyond a Mixed Reef!,False,0:56:27,AUieDaYsg7YM-Dr8rkeLpfq9PTrreoOWGrp-RTu888XWr9YiFBM
vLHLUq1RF9I,interviews,What They Do & How They Work... Maxspect Nano-Tech Filter Media Is a Game Changer?,False,0:31:12,AUieDaafXE8CWyPCAhdC9tyt-I0f-m1WwH5SDbZlr7DMUaks6Mc
3_zRvFXEjRc,interviews,Lou Ekus Answers His Top 10 Most Asked Reef Tank Questions!,False,1:38:21,AUieDabZO9Z-1_9t1qJozjPbJkh7JdErp77FWU013q98QlCQAqg
l0Vg04ct8l0,interviews,Ensure Bio-security! 10 Missteps That Saltwater Aquarium Hobbyists Need to Avoid.,False,0:19:55,AUieDaZ4chGoICHV6lDEx9DBjlAiVwbYrK-TLHqJ0DrrRzaxAWc
0Ay69w434kY,interviews,The 10 Things You Need for a Successful Saltwater Aquarium.,False,1:35:40,AUieDab56ohzaNkP3yGLCo3HlruIdwXcdD5DMS4PqR8fubUpJAg
3VMoNFWNtRc,interviews,Lou Ekus Shares His Reef Tank Knowledge! 10 Things EVERY Reefer Should Embrace.,False,1:55:09,AUieDabX_fRRpRaEP69HgLwuyg7zSn_DsGxlS4g_EmC-q-AGxYQ
OcxRyucO630,interviews,Will It Change? 6 Things the Industry Can Improve on to Ensure Healthy Saltwater Fish.,False,0:36:06,AUieDaY0nnyGuxNs4aTePTt3ckHk7ZGhqvIk_zPEdu3Yd48f7a8
67nCFUwHgsM,interviews,Better Than Carbon? 10 Tips EVERY Reefer Should Know Before Running Ozone on a Saltwater Tank!,False,0:42:13,AUieDabGhcI-SdnF3twdw7_kuXRe0_3Pb46kZXPfeEIDeofkf0M
BPeEf69NFZ0,interviews,Vic’s Top 10 Things the Reefing Hobby Should STOP Doing!,False,0:26:39,AUieDaax7SIei63ujNRSaSpBXFEFcrEI4xL85WMlUD08KjPl080
xxO6K4yU0eU,interviews,Victor’s 13 Secrets to Running a Successful Coral Farm!,False,0:27:01,AUieDaYThG7TzP6T6r9q6D8UlSpxpa4YoiQ1Ft80O7EH8ZHDr3c
ez96AVbRik8,interviews,Victor’s 8 Coral Coloration Tips to Make Your Acropora POP!,False,0:33:30,AUieDaaXij1JOi4oAOdYNV8Ki33WBIfh7ycXkdZVhE6qS9WXQno
O5bgq1jwSfo,interviews,Top 10 Things Victor Wishes EVERY Reefer Knew!,False,0:56:33,AUieDaYP2dR8wX6XNinl5ya8ZKMkO7iKDHhChOaw2G6iEZfv-Fo
